project_id,project_name,sector,ministry,implementing_agency,update_date,original_cost,revised_cost,expenditure_to_date,physical_progress_pct,milestones_planned,milestones_completed,cost_overrun_ratio,financial_completion_ratio,milestone_completion_ratio,burn_vs_progress_gap,elapsed_days,planned_duration_days,time_elapsed_ratio,progress_velocity,progress_trend_3,expenditure_trend_3,expected_progress_pct,progress_to_time_gap,cost_overrun_label,delay_label
P0068,Transport Infrastructure Project 68,Transport,Ministry of Road Transport,Agency Alpha,2025-02-01,660.13,692.31,383.68,42.86,29,11,0.04874797388393188,0.5542025971024541,0.3793103448275862,12.560259710245411,245,579,0.4231433506044905,0.3061290322580646,16.72,168.87,42.31433506044905,0.545664939550953,0,0
P0068,Transport Infrastructure Project 68,Transport,Ministry of Road Transport,Agency Alpha,2025-03-01,660.13,695.89,421.07,51.4,29,14,0.054171148107190994,0.6050812628432655,0.4827586206896552,9.108126284326545,273,579,0.47150259067357514,0.305,16.979999999999997,143.45999999999998,47.15025906735752,4.2497409326424815,0,0
P0068,Transport Infrastructure Project 68,Transport,Ministry of Road Transport,Agency Alpha,2025-04-01,660.13,699.46,405.24,48.27,29,13,0.059579173799100237,0.5793612215137391,0.4482758620689655,9.666122151373912,304,579,0.5250431778929189,-0.10096774193548372,14.900000000000006,133.01,52.50431778929189,-4.234317789291886,0,0
P0068,Transport Infrastructure Project 68,Transport,Ministry of Road Transport,Agency Alpha,2025-05-01,660.13,703.04,422.05,54.08,29,15,0.06500234802235919,0.6003214610832954,0.5172413793103449,5.9521461083295435,334,579,0.5768566493955095,0.19366666666666651,11.219999999999999,38.370000000000005,57.68566493955095,-3.6056649395509552,0,0
P0068,Transport Infrastructure Project 68,Transport,Ministry of Road Transport,Agency Alpha,2025-06-01,660.13,706.61,554.79,63.58,29,18,0.07041037371426843,0.7851431482713236,0.6206896551724138,14.934314827132354,365,579,0.6303972366148531,0.3064516129032258,12.18,133.71999999999997,63.03972366148531,0.5402763385146869,0,0
P0068,Transport Infrastructure Project 68,Transport,Ministry of Road Transport,Agency Alpha,2025-07-01,660.13,710.19,532.93,64.99,29,17,0.07583354793752754,0.7504048212450188,0.5862068965517241,10.050482124501883,395,579,0.6822107081174439,0.04699999999999989,16.71999999999999,127.68999999999994,68.22107081174438,-3.231070811744388,0,0
P0068,Transport Infrastructure Project 68,Transport,Ministry of Road Transport,Agency Alpha,2025-08-01,660.13,713.77,587.15,70.03,29,20,0.08125672216078648,0.8226039200302618,0.6896551724137931,12.230392003026182,426,579,0.7357512953367875,0.16258064516129053,15.950000000000003,165.09999999999997,73.57512953367875,-3.5451295336787467,0,0
P0068,Transport Infrastructure Project 68,Transport,Ministry of Road Transport,Agency Alpha,2025-09-01,660.13,717.34,631.88,80.6,29,23,0.08666474785269573,0.8808654194663618,0.7931034482758621,7.48654194663618,457,579,0.7892918825561313,0.3409677419354836,17.019999999999996,77.09000000000003,78.92918825561313,1.6708117443868673,0,0
P0068,Transport Infrastructure Project 68,Transport,Ministry of Road Transport,Agency Alpha,2025-10-01,660.13,720.92,706.5,88.73,29,26,0.09208792207595468,0.9799977806136604,0.896551724137931,9.26977806136604,487,579,0.8411053540587219,0.2710000000000003,23.74000000000001,173.57000000000005,84.11053540587218,4.61946459412782,0,0
P0068,Transport Infrastructure Project 68,Transport,Ministry of Road Transport,Agency Alpha,2025-11-01,660.13,724.5,710.01,94.1,29,25,0.0975110962992138,0.98,0.8620689655172413,3.9000000000000057,518,579,0.8946459412780656,0.1732258064516126,24.069999999999993,122.86000000000001,89.46459412780656,4.635405872193431,0,0
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2024-06-01,2939.49,2940.1,88.2,3.0,26,0,0.00020751899138970616,0.029998979626543316,0.0,-0.00010203734566838207,0,944,0.0,0.0,0.0,0.0,0.0,3.0,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2024-07-01,2939.49,2940.71,102.47,5.27,26,1,0.0004150379827794123,0.03484532646877795,0.038461538461538464,-1.7854673531222045,30,944,0.03177966101694915,0.07566666666666665,0.0,0.0,3.1779661016949152,2.0920338983050843,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2024-08-01,2939.49,2941.32,344.55,11.55,26,3,0.0006225569741691184,0.11714128350536493,0.11538461538461539,0.1641283505364921,61,944,0.0646186440677966,0.20258064516129035,0.0,0.0,6.461864406779661,5.08813559322034,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2024-09-01,2939.49,2941.93,476.43,18.5,26,4,0.0008300759655586699,0.16194470976535813,0.15384615384615385,-2.3055290234641888,92,944,0.09745762711864407,0.22419354838709676,15.5,388.23,9.745762711864407,8.754237288135593,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2024-10-01,2939.49,2942.53,724.41,21.51,26,4,0.0010341930062699376,0.24618610515440792,0.15384615384615385,3.108610515440791,122,944,0.1292372881355932,0.10033333333333339,16.240000000000002,621.9399999999999,12.923728813559322,8.58627118644068,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2024-11-01,2939.49,2943.14,749.7,24.48,26,5,0.001241711997659489,0.2547279436248361,0.19230769230769232,0.9927943624836075,153,944,0.1620762711864407,0.09580645161290319,12.93,405.15000000000003,16.20762711864407,8.272372881355931,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2024-12-01,2939.49,2943.75,837.08,27.98,26,5,0.0014492309890491951,0.2843583864118896,0.19230769230769232,0.4558386411889579,183,944,0.19385593220338984,0.11666666666666667,9.48,360.65000000000003,19.385593220338983,8.594406779661018,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2025-01-01,2939.49,2944.36,825.73,27.92,26,6,0.0016567499804389014,0.28044464671439634,0.23076923076923078,0.12446467143963247,214,944,0.2266949152542373,-0.0019354838709677007,6.41,101.32000000000005,22.66949152542373,5.250508474576272,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2025-02-01,2939.49,2944.97,1163.57,35.72,26,8,0.0018642689718284527,0.3951041946097923,0.3076923076923077,3.79041946097923,245,944,0.2595338983050847,0.2516129032258064,11.239999999999998,413.8699999999999,25.95338983050847,9.766610169491528,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2025-03-01,2939.49,2945.57,983.46,33.78,26,8,0.0020683860125397203,0.33387765356111043,0.3076923076923077,-0.3922346438889548,273,944,0.2891949152542373,-0.0692857142857142,5.800000000000001,146.38,28.91949152542373,4.860508474576271,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2025-04-01,2939.49,2946.18,753.63,36.71,26,11,0.0022759050039292718,0.25579903468219867,0.4230769230769231,-11.130096531780133,304,944,0.3220338983050847,0.09451612903225806,8.79,-72.10000000000002,32.20338983050847,4.50661016949153,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2025-05-01,2939.49,2946.79,1213.37,41.71,26,11,0.002483423995318978,0.411759915026181,0.4230769230769231,-0.5340084973819046,334,944,0.3538135593220339,0.16666666666666666,5.990000000000002,49.799999999999955,35.38135593220339,6.32864406779661,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2025-06-01,2939.49,2947.4,1279.3,44.7,26,10,0.002690942986708684,0.43404356381895903,0.38461538461538464,-1.2956436181041013,365,944,0.3866525423728814,0.09645161290322588,10.920000000000002,295.8399999999999,38.66525423728814,6.034745762711864,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2025-07-01,2939.49,2948.01,1137.41,42.65,26,9,0.0028984619780983902,0.385822978890845,0.34615384615384615,-4.067702110915498,395,944,0.4184322033898305,-0.06833333333333348,5.939999999999998,383.7800000000001,41.84322033898305,0.8067796610169466,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2025-08-01,2939.49,2948.61,1636.89,53.34,26,12,0.0031025790188095033,0.5551395403257806,0.46153846153846156,2.1739540325780595,426,944,0.451271186440678,0.34483870967741953,11.630000000000003,423.5200000000002,45.1271186440678,8.212881355932204,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2025-09-01,2939.49,2949.22,1375.79,46.62,26,11,0.0033100980101990547,0.4664928353937651,0.4230769230769231,0.02928353937651451,457,944,0.4841101694915254,-0.21677419354838728,1.9199999999999946,96.49000000000001,48.41101694915254,-1.7910169491525423,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2025-10-01,2939.49,2949.83,1751.25,56.5,26,14,0.0035176170015887606,0.5936782797652747,0.5384615384615384,2.8678279765274652,487,944,0.5158898305084746,0.3293333333333334,13.850000000000001,613.8399999999999,51.58898305084746,4.91101694915254,0,1
P0069,Power Infrastructure Project 69,Power,Ministry of Power,Agency Beta,2025-11-01,2939.49,2950.44,1608.46,58.14,26,14,0.003725135992978467,0.5451593660606554,0.5384615384615384,-3.6240633939344633,518,944,0.548728813559322,0.05290322580645163,4.799999999999997,-28.430000000000064,54.8728813559322,3.2671186440678,0,1
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2025-03-01,1312.68,1318.67,39.56,5.72,12,0,0.004563183715757084,0.029999924166015757,0.0,-2.720007583398424,0,944,0.0,0.0,0.0,0.0,0.0,5.72,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2025-04-01,1312.68,1324.66,207.81,12.09,12,2,0.009126367431514168,0.15687799133362523,0.16666666666666666,3.597799133362523,31,944,0.03283898305084746,0.20548387096774193,0.0,0.0,3.283898305084746,8.806101694915254,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2025-05-01,1312.68,1330.66,211.06,16.38,12,3,0.013697169150135614,0.1586130191033021,0.25,-0.5186980896697886,61,944,0.0646186440677966,0.14299999999999996,0.0,0.0,6.461864406779661,9.918135593220338,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2025-06-01,1312.68,1336.65,282.17,20.69,12,3,0.0182603528658927,0.21110238282272847,0.25,0.42023828227284454,92,944,0.09745762711864407,0.1390322580645162,14.970000000000002,242.61,9.745762711864407,10.944237288135595,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2025-07-01,1312.68,1342.64,315.3,19.25,12,2,0.022823536581649782,0.23483584579634154,0.16666666666666666,4.2335845796341545,122,944,0.1292372881355932,-0.04800000000000004,7.16,107.49000000000001,12.923728813559322,6.326271186440678,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2025-08-01,1312.68,1348.64,231.51,20.53,12,2,0.02739433830027123,0.17166182228022303,0.16666666666666666,-3.363817771977697,153,944,0.1620762711864407,0.041290322580645196,4.150000000000002,20.44999999999999,16.20762711864407,4.322372881355932,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2025-09-01,1312.68,1354.63,311.51,25.83,12,2,0.03195752201602831,0.2299594723282372,0.16666666666666666,-2.834052767176278,184,944,0.19491525423728814,0.17096774193548378,5.139999999999997,29.339999999999975,19.491525423728813,6.338474576271185,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2025-10-01,1312.68,1360.62,326.49,27.23,12,4,0.03652070573178522,0.23995678440710855,0.3333333333333333,-3.234321559289146,214,944,0.2266949152542373,0.04666666666666674,7.98,11.189999999999998,22.66949152542373,4.56050847457627,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2025-11-01,1312.68,1366.62,529.73,35.67,12,4,0.04109150745040667,0.3876205528969282,0.3333333333333333,3.0920552896928157,245,944,0.2595338983050847,0.27225806451612905,15.14,298.22,25.95338983050847,9.716610169491531,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2025-12-01,1312.68,1372.61,439.25,35.19,12,4,0.045654691166163754,0.3200107823780972,0.3333333333333333,-3.188921762190276,275,944,0.2913135593220339,-0.016000000000000132,9.36,127.74000000000001,29.13135593220339,6.058644067796607,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2026-01-01,1312.68,1378.6,655.18,38.99,12,5,0.05021787488192084,0.4752502538807486,0.4166666666666667,8.535025388074857,306,944,0.3241525423728814,0.12258064516129046,11.760000000000002,328.68999999999994,32.41525423728814,6.5747457627118635,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2026-02-01,1312.68,1384.6,588.88,42.66,12,6,0.054788676600542284,0.4253069478549762,0.5,-0.12930521450238075,337,944,0.3569915254237288,0.11838709677419337,6.989999999999995,59.14999999999998,35.69915254237288,6.960847457627118,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2026-03-01,1312.68,1390.59,634.21,42.19,12,3,0.05935186031629937,0.4560726022767315,0.25,3.417260227673154,365,944,0.3866525423728814,-0.016785714285714244,7.0,194.96000000000004,38.66525423728814,3.5247457627118592,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2026-04-01,1312.68,1396.58,572.07,46.48,12,6,0.06391504403205645,0.40962207678758117,0.5,-5.517792321241878,396,944,0.4194915254237288,0.13838709677419353,7.489999999999995,-83.1099999999999,41.94915254237288,4.530847457627118,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2026-05-01,1312.68,1402.58,707.63,52.14,12,5,0.0684858457506779,0.5045202412696602,0.4166666666666667,-1.6879758730339773,426,944,0.451271186440678,0.1886666666666668,9.480000000000004,118.75,45.1271186440678,7.012881355932201,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2026-06-01,1312.68,1408.57,821.88,58.75,12,6,0.07304902946643498,0.5834853787884167,0.5,-0.4014621211583318,457,944,0.4841101694915254,0.21322580645161288,16.560000000000002,187.66999999999996,48.41101694915254,10.33898305084746,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2026-07-01,1312.68,1414.56,871.84,63.6,12,8,0.07761221318219207,0.616332994005203,0.6666666666666666,-1.9667005994797009,487,944,0.5158898305084746,0.1616666666666667,17.120000000000005,299.77,51.58898305084746,12.011016949152541,0,0
P0070,Power Infrastructure Project 70,Power,Ministry of Power,Agency Delta,2026-08-01,1312.68,1420.56,803.28,57.61,12,7,0.0821830149008135,0.5654671397195472,0.5833333333333334,-1.063286028045276,518,944,0.548728813559322,-0.19322580645161297,5.469999999999999,95.64999999999998,54.8728813559322,2.737118644067799,0,0
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2024-04-01,2281.1,2280.48,180.88,5.73,21,0,-0.0002717986936126829,0.0793166350943661,0.0,2.2016635094366093,0,730,0.0,0.0,0.0,0.0,0.0,5.73,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2024-05-01,2281.1,2279.86,363.46,14.48,21,2,-0.0005435973872253658,0.15942206977621431,0.09523809523809523,1.462206977621431,30,730,0.0410958904109589,0.2916666666666667,0.0,0.0,4.10958904109589,10.37041095890411,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2024-06-01,2281.1,2279.23,452.89,15.08,21,3,-0.0008197799307351238,0.1987030707739017,0.14285714285714285,4.790307077390169,61,730,0.08356164383561644,0.019354838709677406,0.0,0.0,8.356164383561644,6.723835616438356,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2024-07-01,2281.1,2278.61,432.48,19.69,21,4,-0.0010915786243478067,0.1897999218822001,0.19047619047619047,-0.7100078117799917,91,730,0.12465753424657534,0.1536666666666667,13.96,251.60000000000002,12.465753424657535,7.224246575342466,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2024-08-01,2281.1,2277.99,364.11,22.3,21,6,-0.0013633773179606888,0.1598382784823463,0.2857142857142857,-6.31617215176537,122,730,0.16712328767123288,0.08419354838709675,7.82,0.6500000000000341,16.71232876712329,5.587671232876712,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2024-09-01,2281.1,2277.37,675.48,28.47,21,5,-0.0016351760115733717,0.29660529470397873,0.23809523809523808,1.1905294703978733,153,730,0.2095890410958904,0.19903225806451608,13.389999999999999,222.59000000000003,20.958904109589042,7.511095890410957,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2024-10-01,2281.1,2276.74,669.44,29.96,21,4,-0.0019113585550831298,0.294034452770189,0.19047619047619047,-0.5565547229810974,183,730,0.25068493150684934,0.049666666666666734,10.27,236.96000000000004,25.068493150684933,4.891506849315068,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2024-11-01,2281.1,2276.12,898.18,43.16,21,8,-0.002183157248695813,0.3946101260039014,0.38095238095238093,-3.6989873996098552,214,730,0.29315068493150687,0.4258064516129031,20.859999999999996,534.0699999999999,29.315068493150687,13.84493150684931,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2281.1,2275.5,979.45,39.18,21,8,-0.0024549559423084955,0.43043287189628654,0.38095238095238093,3.8632871896286574,244,730,0.33424657534246577,-0.13266666666666657,10.71,303.97,33.42465753424658,5.755342465753422,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2025-01-01,2281.1,2274.87,1017.35,40.96,21,9,-0.002731138485818254,0.4472123681792806,0.42857142857142855,3.761236817928058,275,730,0.3767123287671233,0.05741935483870971,11.0,347.90999999999997,37.67123287671233,3.28876712328767,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2025-02-01,2281.1,2274.25,1196.16,50.45,21,12,-0.0030029371794309365,0.5259580081345498,0.5714285714285714,2.145800813454983,306,730,0.4191780821917808,0.3061290322580646,7.290000000000006,297.98000000000013,41.917808219178085,8.532191780821918,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2025-03-01,2281.1,2273.63,1307.23,59.56,21,14,-0.0032747358730436196,0.5749528287364258,0.6666666666666666,-2.064717126357422,334,730,0.4575342465753425,0.32535714285714284,20.380000000000003,327.78,45.75342465753425,13.806575342465756,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2025-04-01,2281.1,2273.0,1359.56,58.32,21,10,-0.0035509184165533774,0.5981346238451386,0.47619047619047616,1.4934623845138617,365,730,0.5,-0.04000000000000006,17.36,342.2099999999999,50.0,8.32,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2025-05-01,2281.1,2272.38,1326.7,60.82,21,13,-0.0038227171101660605,0.5838372103257378,0.6190476190476191,-2.436278967426226,395,730,0.541095890410959,0.08333333333333333,10.369999999999997,130.53999999999996,54.109589041095894,6.710410958904106,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2025-06-01,2281.1,2271.76,1419.62,68.71,21,14,-0.004094515803778743,0.6248987569109412,0.6666666666666666,-6.2201243089058735,426,730,0.5835616438356165,0.25451612903225784,9.149999999999991,112.38999999999987,58.35616438356165,10.353835616438346,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2025-07-01,2281.1,2271.14,1645.94,73.03,21,16,-0.004366314497391626,0.7247197442693978,0.7619047619047619,-0.5580255730602204,456,730,0.6246575342465753,0.14400000000000024,14.71,286.3800000000001,62.465753424657535,10.564246575342466,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2025-08-01,2281.1,2270.51,1723.59,74.89,21,15,-0.004642497040901184,0.7591201976648417,0.7142857142857143,1.0220197664841777,487,730,0.6671232876712329,0.059999999999999984,14.07,396.8899999999999,66.71232876712328,8.177671232876719,0,1
P0071,Transport Infrastructure Project 71,Transport,Ministry of Road Transport,Agency Gamma,2025-09-01,2281.1,2269.89,1611.3,74.35,21,16,-0.004914295734514067,0.7098581869606017,0.7619047619047619,-3.36418130393983,518,730,0.7095890410958904,-0.01741935483870988,5.640000000000001,191.68000000000006,70.95890410958904,3.391095890410952,0,1
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2024-12-01,890.39,894.66,97.14,6.04,16,0,0.004795651343793149,0.10857756019046343,0.0,4.817756019046343,0,1034,0.0,0.0,0.0,0.0,0.0,6.04,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2025-01-01,890.39,898.93,55.85,9.75,16,1,0.009591302687586298,0.06212942053330071,0.0625,-3.537057946669929,31,1034,0.029980657640232108,0.11967741935483871,0.0,0.0,2.998065764023211,6.751934235976789,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2025-02-01,890.39,903.2,81.16,13.65,16,2,0.014386954031379575,0.08985828166519043,0.125,-4.664171833480957,62,1034,0.059961315280464215,0.12580645161290324,0.0,0.0,5.996131528046422,7.653868471953579,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,890.39,907.47,137.85,15.07,16,3,0.019182605375172725,0.1519058481272108,0.1875,0.12058481272108068,90,1034,0.08704061895551257,0.05071428571428571,9.030000000000001,40.709999999999994,8.704061895551257,6.365938104448743,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2025-04-01,890.39,911.74,211.01,18.71,16,1,0.023978256718965873,0.23143659376576656,0.0625,4.4336593765766565,121,1034,0.11702127659574468,0.1174193548387097,8.96,155.16,11.702127659574469,7.007872340425532,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2025-05-01,890.39,916.01,195.19,21.05,16,2,0.02877390806275902,0.2130871933712514,0.125,0.2587193371251395,151,1034,0.14603481624758222,0.078,7.4,114.03,14.603481624758222,6.446518375241778,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2025-06-01,890.39,920.28,307.66,26.46,16,4,0.03356955940655217,0.334311296561916,0.25,6.9711296561916,182,1034,0.1760154738878143,0.17451612903225808,11.39,169.81000000000003,17.60154738878143,8.85845261121857,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2025-07-01,890.39,924.55,261.63,28.04,16,3,0.03836521075034532,0.28298090963171274,0.1875,0.25809096317127356,212,1034,0.20502901353965183,0.05266666666666661,9.329999999999998,50.620000000000005,20.502901353965182,7.537098646034817,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2025-08-01,890.39,928.82,203.33,24.01,16,2,0.043160862094138594,0.2189121681273013,0.125,-2.118783187269873,243,1034,0.23500967117988394,-0.12999999999999992,2.960000000000001,8.140000000000015,23.500967117988395,0.5090328820116063,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2025-09-01,890.39,933.09,346.91,37.52,16,5,0.047956513437931746,0.37178621569194825,0.3125,-0.3413784308051788,274,1034,0.26499032882011603,0.43580645161290327,11.060000000000002,39.25,26.4990328820116,11.020967117988402,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2025-10-01,890.39,937.36,324.84,38.02,16,5,0.05275216478172489,0.3465477511308355,0.3125,-3.365224886916451,304,1034,0.2940038684719536,0.016666666666666666,9.980000000000004,63.20999999999998,29.40038684719536,8.619613152804643,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2025-11-01,890.39,941.63,391.57,38.5,16,6,0.05754781612551804,0.41584274077928696,0.375,3.084274077928697,335,1034,0.3239845261121857,0.015483870967741835,14.489999999999998,188.23999999999998,32.39845261121857,6.101547388781427,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2025-12-01,890.39,945.9,399.31,41.98,16,7,0.062343467469311194,0.4221482186277619,0.4375,0.23482186277619377,365,1034,0.3529980657640232,0.1159999999999999,4.459999999999994,52.39999999999998,35.29980657640232,6.680193423597679,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2026-01-01,890.39,950.17,396.14,44.78,16,7,0.06713911881310435,0.4169148678657503,0.4375,-3.0885132134249673,396,1034,0.3829787234042553,0.09032258064516142,6.759999999999998,71.30000000000001,38.297872340425535,6.482127659574466,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2026-02-01,890.39,954.44,421.29,43.9,16,6,0.07193477015689762,0.4414001927832027,0.375,0.24001927832026837,427,1034,0.41295938104448743,-0.02838709677419363,5.399999999999999,29.720000000000027,41.295938104448744,2.6040618955512542,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2026-03-01,890.39,958.7,551.8,57.68,16,7,0.07671919046709876,0.5755710858454156,0.4375,-0.12289141545844018,455,1034,0.4400386847195358,0.49214285714285716,15.700000000000003,152.48999999999995,44.00386847195358,13.676131528046419,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2026-04-01,890.39,962.97,521.5,52.6,16,10,0.0815148418108919,0.5415537347996303,0.625,1.5553734799630305,486,1034,0.4700193423597679,-0.16387096774193544,7.82,125.36000000000001,47.00193423597679,5.598065764023211,0,0
P0072,Water Infrastructure Project 72,Water,Ministry of Jal Shakti,Agency Delta,2026-05-01,890.39,967.24,478.07,54.17,16,9,0.08631049315468506,0.4942620239030644,0.5625,-4.743797609693559,516,1034,0.4990328820116054,0.05233333333333334,10.270000000000003,56.77999999999997,49.90328820116054,4.266711798839459,0,0
P0073,Transport Infrastructure Project 73,Transport,Ministry of Road Transport,Agency Alpha,2024-04-01,4489.18,4508.89,601.0,3.58,16,0,0.004390556850026071,0.1332922293513481,0.0,9.74922293513481,0,671,0.0,0.0,0.0,0.0,0.0,3.58,0,1
P0073,Transport Infrastructure Project 73,Transport,Ministry of Road Transport,Agency Alpha,2024-05-01,4489.18,4528.6,957.8,8.07,16,1,0.008781113700052141,0.21150024290067568,0.0625,13.080024290067566,30,671,0.044709388971684055,0.14966666666666667,0.0,0.0,4.470938897168406,3.5990611028315946,0,1
P0073,Transport Infrastructure Project 73,Transport,Ministry of Road Transport,Agency Alpha,2024-06-01,4489.18,4548.32,457.85,3.0,16,0,0.013173898128388572,0.10066354170331024,0.0,7.066354170331024,61,671,0.09090909090909091,-0.1635483870967742,0.0,0.0,9.090909090909092,-6.090909090909092,0,1
P0073,Transport Infrastructure Project 73,Transport,Ministry of Road Transport,Agency Alpha,2024-07-01,4489.18,4568.03,853.2,8.59,16,1,0.017564454978414645,0.18677635654757085,0.0625,10.087635654757086,91,671,0.13561847988077497,0.18633333333333332,5.01,252.20000000000005,13.561847988077497,-4.9718479880774975,0,1
P0073,Transport Infrastructure Project 73,Transport,Ministry of Road Transport,Agency Alpha,2024-08-01,4489.18,4587.74,1289.87,20.86,16,2,0.021955011828440715,0.28115586323549285,0.125,7.255586323549284,122,671,0.18181818181818182,0.39580645161290323,12.79,332.06999999999994,18.181818181818183,2.678181818181816,0,1
P0073,Transport Infrastructure Project 73,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,4489.18,4607.46,1134.88,17.76,16,3,0.02634779625677735,0.24631358709571002,0.1875,6.871358709571002,153,671,0.22801788375558868,-0.09999999999999994,14.760000000000002,677.0300000000001,22.801788375558868,-5.041788375558866,0,1
